Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,DAC category,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char.,Pop. Char. Score,Pop. Char. Pctl
06037186301,2906,Los Angeles,90065,Los Angeles,-118.2404336,34.1223506,55.97,93.24,90-95%,CalEnviroScreen 4.0 Top 25%,0.052,66.81,11.80898265,69.98,0.189,59.99,488.79,59.71,69.29,78.24,0,0,1510.750631,73.37,1957.306293,86.3,36,91.04,70,94.29,0.445,65.18,6,58.69,0.5,22.08,63.28,7.73,94.51,58.09,66.94,6.83,88.09,10.54,34.48,29.5,79.59,11.2,66.23,50.2,82.14,8.2,76.69,24.2,77.82,69.83,7.24,79.88
06037207302,4806,Los Angeles,90013,Los Angeles,-118.2477263,34.04755,55.97,93.23,90-95%,CalEnviroScreen 4.0 Top 25%,0.048,51.9,12.52185449,91.16,0.968,98.01,787.94,92.53,62.26,68.81,0.1,26.21,2141.911011,80.55,650.6076445,32.19,6,46.08,27.1,77.04,1.64,91.17,7,66.74,27,99.5,70.48,8.61,98.64,83.09,86.96,8.39,97.82,8.6,17.92,6.6,28.45,4.4,33.94,39.2,67.85,8,75.38,26.4,83.5,62.7,6.5,69.74
06037218900,6149,Los Angeles,90018,Los Angeles,-118.3230172,34.0326941,55.94,93.22,90-95%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,12.00024046,78.18,0.624,93.62,787.94,92.53,89.47,96.33,0,0,2151.196045,80.58,4031.173939,98.76,3.9,34.83,6.55,36.24,0.77,80.69,0,0,0,0,58.87,7.19,89.4,89.86,89.61,5.46,63.54,18.08,80.89,24.5,72.25,11.3,66.6,55.6,87.76,4.4,36.44,36.6,97.2,75.03,7.78,86.7
06037234901,3321,Los Angeles,90043,Los Angeles,-118.3286609,33.9817876,55.94,93.2,90-95%,CalEnviroScreen 4.0 Top 25%,0.044,35.16,11.92854691,74.51,0.126,44.83,787.94,92.53,69.34,78.25,0,0,3464.396729,86.65,1131.130599,65.64,2.25,27.49,0,0,0.56,72.97,0,0,3,63.67,50.74,6.2,72.15,147.61,98.78,7.25,92.11,17,76.02,25.2,73.63,8.7,56.31,76.2,98.96,14.9,96.77,67,99.96,87.05,9.03,97.88
06037294421,2891,Los Angeles,90710,Los Angeles,-118.2975664,33.790373,55.86,93.13,90-95%,CalEnviroScreen 4.0 Top 25%,0.04,20.85,11.89042569,72.78,0.339,80.17,391.08,42.43,64.54,72.24,0,0,9437.466636,97.06,1232.751741,69.98,7.5,51.62,16.3,61.91,1.17,87.45,10,82.97,4,70.42,61.58,7.52,92.83,60.42,69.5,5.24,58.56,12.46,50.15,31.3,81.56,19,85.1,58.7,90.69,10.4,87.69,23,74.04,71.61,7.43,82.31
06037127920,4716,Los Angeles,91405,Los Angeles,-118.4356225,34.1975655,55.78,93.09,90-95%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,11.63653858,64.08,0.212,64.21,726.64,83.13,71.92,81.32,0,0,831.0939839,61.05,936.9241014,54.23,37.4,92.52,5,30.88,0.165,28.51,4,43.78,0,0,54.44,6.65,81.17,85.01,87.71,7.26,92.2,16.83,75.31,19.9,64.65,26.8,93.8,46.7,78.28,5.6,52.52,32.9,94.36,80.9,8.39,93.41
06037204410,2575,Los Angeles,90033,Los Angeles,-118.2152707,34.0461881,55.75,93.07,90-95%,CalEnviroScreen 4.0 Top 25%,0.049,56.96,12.63753163,92.06,0.851,97.2,822.68,95.35,94.71,99.34,0,0,2118.953308,80.31,3567.987479,97.91,1.2,18.7,5,30.88,0.175,30.17,7,66.74,0,0,61.36,7.49,92.58,81.34,85.83,4.38,35.39,16.99,76,54.6,98.17,25.2,92.52,54.6,86.68,3.2,19.59,30.8,91.76,71.74,7.44,82.49
06037209104,2560,Los Angeles,90017,Los Angeles,-118.2663761,34.0591782,55.73,93.05,90-95%,CalEnviroScreen 4.0 Top 25%,0.048,51.9,12.35408718,90.23,0.263,72.25,787.94,92.53,70.76,80.08,0,0,1909.316671,78.33,1335.861452,73.4,6.95,47.8,6.5,36.16,0.17,29.24,0,0,1.75,43.94,55.37,6.76,83.09,79.97,85.16,6.25,79.73,12.37,49.5,49.9,96.46,36.3,97.94,66.8,95.94,6.4,61.53,27.3,85.5,79.47,8.24,92.06
06037240401,6379,Los Angeles,90044,Los Angeles,-118.2857119,33.949919,55.68,93.02,90-95%,CalEnviroScreen 4.0 Top 25%,0.043,32.15,12.08962673,83.71,0.461,88.13,808.06,94.37,86.59,94.35,0,0,5998.209961,94.04,2184.522129,89.63,0.1,2.07,5,30.88,0.01,1.8,0,0,1.3,39.29,52.97,6.47,78.07,81.21,85.78,6.86,88.5,17.28,77.41,45.7,94.09,16.3,80.01,54.9,87.09,5.6,52.52,36,96.83,83,8.61,95.28
06037231600,7420,Los Angeles,90037,Los Angeles,-118.2980319,34.0072734,55.65,92.98,90-95%,CalEnviroScreen 4.0 Top 25%,0.045,39.99,11.97864156,77.32,0.114,41.72,787.94,92.53,92.34,98.26,0,0,2808.553304,83.98,1107.053516,64.36,12.25,69.52,0,0,0.16,28.3,0,0,5,75.67,53.08,6.48,78.31,92.24,90.29,5.71,69.16,17.69,79.47,36.5,86.86,21,87.81,54,86.07,8,75.38,32.2,93.46,82.78,8.59,95.11
06037239502,4016,Los Angeles,90001,Los Angeles,-118.2630441,33.9693296,55.54,92.95,90-95%,CalEnviroScreen 4.0 Top 25%,0.044,37.57,12.11505815,85.51,0.173,56.93,787.94,92.53,92.48,98.35,0,0,4693.863282,91.79,580.219292,26.79,17.85,78.91,12,52.03,0.26,44.73,0,0,1.2,37.57,55,6.72,82.43,85.22,87.8,4.44,37.02,24.98,97.73,44.1,92.94,11.2,66.23,59.8,91.52,8.7,79.72,34.7,95.87,79.72,8.27,92.33
06037119002,7976,Los Angeles,91331,Los Angeles,-118.4275349,34.2469249,55.4,92.88,90-95%,CalEnviroScreen 4.0 Top 25%,0.066,95.27,11.48523973,60.58,0.393,84.42,726.64,83.13,80.7,89.88,0,0,639.0149994,56.35,4440.405718,99.31,36,91.04,32.5,81.69,0.385,59.79,4,43.78,0.6,22.96,67.36,8.22,97.13,81.71,86.29,4.66,42.8,13.36,56.46,40,89.98,18.5,84.29,25.4,45.2,6.3,60.57,19.3,60.1,64.94,6.74,72.84
06037218702,2056,Los Angeles,90018,Los Angeles,-118.3337765,34.0334074,55.4,92.85,90-95%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,11.98834506,77.64,0.687,95.08,787.94,92.53,82.22,91.22,0,0,2124.259623,80.38,4990.609317,99.65,0.4,5.64,2.05,14.33,0.34,54.82,0,0,0.5,22.08,54.91,6.71,82.2,78.24,84.36,7.14,91.28,14.73,64.73,26.2,75.22,10.2,62.66,46.9,78.45,9.6,84.58,33.4,94.92,79.64,8.26,92.22
06037224020,2733,Los Angeles,90007,Los Angeles,-118.2686568,34.0304827,55.39,92.84,90-95%,CalEnviroScreen 4.0 Top 25%,0.046,46.99,12.16525921,87.41,0.852,97.21,787.94,92.53,86.67,94.45,0,0,2394.840047,82.01,2411.601191,91.74,22.55,84.23,18.75,66.45,0.52,70.48,0,0,0,0,64.11,7.83,95.16,44.36,48.08,5.99,74.9,11.99,46.06,47,94.72,28.3,94.79,66.8,95.94,2.9,15.84,41.9,99.15,68.22,7.08,77.66
06037229200,5072,Los Angeles,90011,Los Angeles,-118.2608283,33.9982715,55.25,92.7,90-95%,CalEnviroScreen 4.0 Top 25%,0.045,42.56,12.10765122,85.07,0.112,40.95,787.94,92.53,90.71,97.24,0,0,3356.523315,86.2,713.6654335,37.26,29.15,88.34,5.5,32.38,0.105,16.88,0,0,1.75,43.94,52.25,6.38,76.13,69.72,78.4,5.04,53.46,22.77,94.9,53.2,97.71,28.9,95.1,57.2,89.36,8.4,77.76,36.1,96.92,83.48,8.66,95.57
06037237600,4101,Los Angeles,90044,Los Angeles,-118.283872,33.9785135,55.18,92.66,90-95%,CalEnviroScreen 4.0 Top 25%,0.044,37.57,11.97286678,77.04,0.72,95.81,787.94,92.53,83.55,92.36,0,0,4081.556681,89.7,3869.72791,98.53,7.9,52.33,1.5,10.64,0.03,4.12,0,0,0,0,53.1,6.48,78.34,92.68,90.4,5.83,71.64,19.61,86.02,34.9,85.18,16.9,81.19,69.4,97.15,7.5,71.67,22.4,71.89,82.05,8.51,94.53
06037231900,6162,Los Angeles,90037,Los Angeles,-118.2773419,33.9997716,55.16,92.65,90-95%,CalEnviroScreen 4.0 Top 25%,0.045,39.99,11.99843255,78.06,0.782,96.58,787.94,92.53,90.2,96.84,0,0,3178.380005,85.5,2757.231979,94.48,2.95,29.86,3.75,25.09,0.21,37.68,0,0,4.5,72.39,59.67,7.29,90.37,53.06,60.31,6.08,76.82,12.42,50.02,53.5,97.84,15.7,78.71,64,94.33,5.3,48.26,40.7,98.82,72.99,7.57,83.95
06037120106,4763,Los Angeles,91402,Los Angeles,-118.4563804,34.223102,55.14,92.64,90-95%,CalEnviroScreen 4.0 Top 25%,0.065,93.63,11.86110213,71.75,0.104,38.68,726.64,83.13,59.65,65.31,0,0,672.1730143,57.34,1438.441868,76.54,37.8,92.68,2.5,16.75,0.48,67.65,0,0,0,0,52.34,6.39,76.44,93.94,90.85,4.48,38.18,20.82,89.77,41.4,90.94,28,94.55,67,96.04,10.8,89.19,35.4,96.41,83.18,8.63,95.36
06037228710,3982,Los Angeles,90011,Los Angeles,-118.2542903,33.9993679,55.05,92.57,90-95%,CalEnviroScreen 4.0 Top 25%,0.046,44.98,12.10765122,85.07,0.12,43.55,787.94,92.53,87.64,95.22,0,0,3318.940104,86.03,764.8327164,41.59,25.95,86.69,2.8,17.47,0.085,11.08,0,0,0.5,22.08,49.9,6.09,70.09,69.72,78.4,6.53,83.99,22.77,94.9,59.7,99.28,30.6,95.89,74.6,98.64,5.5,51.26,36.3,97.03,87.09,9.03,97.93
06037234902,4088,Los Angeles,90043,Los Angeles,-118.3340918,33.9822575,55.03,92.56,90-95%,CalEnviroScreen 4.0 Top 25%,0.044,35.16,11.92854691,74.51,0.112,40.96,787.94,92.53,84.84,93.21,0,0,3355.600098,86.18,894.6097586,51.06,2.25,27.49,0,0,0.55,72.59,0,0,4,70.42,50.83,6.21,72.41,126.52,96.83,7.88,95.95,15.01,66.33,30.4,80.66,10.1,62.24,66.5,95.8,9.6,84.58,44.6,99.49,85.46,8.87,96.94
06037134522,4167,Los Angeles,91303,Los Angeles,-118.6017183,34.2046744,55.01,92.55,90-95%,CalEnviroScreen 4.0 Top 25%,0.06,82.48,11.32227028,58.17,0.263,72.12,726.64,83.13,57.67,62.52,0,0,506.4233297,51.74,1012.14744,58.68,0,0,9,43.85,0.235,40.93,4,43.78,9,88.93,53.57,6.54,79.32,86.35,88.25,5.37,61.41,18.41,82.35,31,81.33,22.7,89.93,57.5,89.66,7.1,68.4,33.3,94.83,81.08,8.41,93.57
06037209820,3073,Los Angeles,90015,Los Angeles,-118.2782548,34.0472132,54.94,92.51,90-95%,CalEnviroScreen 4.0 Top 25%,0.047,48.45,12.18410918,87.99,0.482,89.17,787.94,92.53,99.35,100,0,0,2053.230652,79.89,897.1774445,51.35,18.7,80.37,6,35.02,0.295,47.98,0,0,0,0,56.67,6.92,85.6,47.09,52.21,7.67,94.97,9.08,21.73,56.4,98.63,47.3,99.28,66.3,95.68,11.8,91.79,39.5,98.44,76.53,7.94,88.72
06037120104,2228,Los Angeles,91402,Los Angeles,-118.4493666,34.223963,54.93,92.5,90-95%,CalEnviroScreen 4.0 Top 25%,0.065,93.63,11.67964041,65.58,0.121,43.81,726.64,83.13,58.71,63.99,0,0,680.2766774,57.61,1309.647534,72.51,39,93.09,1,6.97,0.62,75.5,0,0,0,0,51.73,6.32,74.87,93.94,90.85,6.75,87.22,20.82,89.77,24.7,72.64,17.4,82.08,58.6,90.63,5.5,51.26,34.1,95.39,83.84,8.7,95.85
06037209520,2797,Los Angeles,90006,Los Angeles,-118.2769503,34.0505519,54.91,92.49,90-95%,CalEnviroScreen 4.0 Top 25%,0.047,48.45,12.23163332,88.99,0.245,69.33,787.94,92.53,80.48,89.7,0,0,2013.733663,79.36,1018.64937,59.1,15.2,75.1,9,43.85,0.555,72.71,0,0,0,0,56.73,6.93,85.75,45.26,49.12,7.6,94.56,9.37,24.21,54.1,97.98,42.4,98.92,73.1,98.35,11.7,91.55,37.3,97.54,76.42,7.93,88.53
06037104500,3025,Los Angeles,91331,Los Angeles,-118.4257479,34.2555108,54.89,92.47,90-95%,CalEnviroScreen 4.0 Top 25%,0.067,97,11.40197774,59.23,0.204,62.78,726.64,83.13,88.92,96.02,0,0,746.5856527,59.35,893.8911847,51,39.5,93.26,40,86.09,0.135,23.72,0,0,0.4,14.43,56.88,6.94,86,81.71,86.29,7.38,93.06,13.36,56.46,48.7,95.82,23.2,90.49,47.5,79.13,3.3,21.11,25.9,82.41,76.2,7.9,88.28
06037121010,4934,Los Angeles,91352,Los Angeles,-118.403944,34.223913,54.84,92.4,90-95%,CalEnviroScreen 4.0 Top 25%,0.065,93.63,11.45562342,60.12,0.265,72.46,726.64,83.13,70.24,79.42,0.02,16.48,735.4266763,59.05,2277.041811,90.49,43.1,94.34,2.3,15.14,0.15,26.67,4,43.78,3.2,64.4,62.52,7.63,93.69,60.88,70.1,6.36,81.51,14.88,65.49,24.8,72.94,9.2,58.57,32.5,57.79,5.1,45.78,34.4,95.67,69.26,7.18,79.27
06037228600,5301,Los Angeles,90011,Los Angeles,-118.2608661,34.0036935,54.75,92.31,90-95%,CalEnviroScreen 4.0 Top 25%,0.045,42.56,12.05265861,81.33,0.138,48.01,787.94,92.53,93.16,98.75,0,0,3169.553263,85.45,1014.701527,58.86,6.35,46.77,0,0,0.2,35.62,0,0,1.3,39.29,50.4,6.15,71.41,69.72,78.4,5.26,59.19,22.77,94.9,60.7,99.39,23.2,90.49,66,95.52,10.8,89.19,34.2,95.53,85.76,8.9,97.13
06037123203,4094,Los Angeles,91605,Los Angeles,-118.3916113,34.1967006,54.62,92.23,90-95%,CalEnviroScreen 4.0 Top 25%,0.061,84.58,11.5211534,61.26,0.142,49.23,726.64,83.13,73.7,83.3,0,0,968.0643514,63.13,1170.013836,67.44,43.6,94.46,42.05,87.12,0.795,81.15,0,0,2,52.9,62.05,7.58,93.29,59.39,68.46,4.82,47.4,16.35,73.11,38.6,88.84,15.7,78.71,62.6,93.39,3.6,25.23,32.5,93.89,69.5,7.21,79.46
06037208720,4319,Los Angeles,90057,Los Angeles,-118.2811045,34.0627628,54.58,92.17,90-95%,CalEnviroScreen 4.0 Top 25%,0.048,51.9,12.20870236,88.46,0.262,71.89,787.94,92.53,89.57,96.42,0,0,1835.665019,77.49,699.2034601,36.05,2.8,29.53,5.5,32.38,0.175,30.17,0,0,0,0,49.03,5.99,67.85,74.85,81.97,6.81,87.77,19.42,85.68,42.5,91.8,33.5,97.08,66.4,95.74,8.6,78.97,29.4,89.57,87.89,9.12,98.39
06037219700,4507,Los Angeles,90016,Los Angeles,-118.3490693,34.0277561,54.48,92.11,90-95%,CalEnviroScreen 4.0 Top 25%,0.045,42.56,11.94419228,75.36,0.245,69.41,787.94,92.53,76.97,86.52,0,0,2160.843648,80.68,2878.199432,95.25,8,53.43,7.3,38.09,0.77,80.69,0,0,2,52.9,60.2,7.35,91.16,99.57,92.49,4.85,48.27,16.87,75.52,31.2,81.47,8.7,56.31,48.8,80.52,4.9,43.09,31.5,92.64,71.45,7.41,82.02
06037120108,4732,Los Angeles,91402,Los Angeles,-118.4563783,34.2300529,54.41,92.06,90-95%,CalEnviroScreen 4.0 Top 25%,0.065,93.63,11.77397672,68.76,0.315,77.92,726.64,83.13,47.34,47.79,0,0,646.2120107,56.61,1072.152612,62.44,37,92.29,0,0,0.185,31.38,0,0,0,0,49.1,6,68.04,82.29,86.68,7.01,90.02,18.02,80.7,43.4,92.41,31.7,96.33,58.2,90.3,8.8,80.39,27.8,86.43,87.48,9.07,98.18
06037195720,2000,Los Angeles,90026,Los Angeles,-118.2633783,34.0737627,54.38,92.02,90-95%,CalEnviroScreen 4.0 Top 25%,0.049,56.96,12.21911535,88.72,0.755,96.14,787.94,92.53,55.51,59.48,0,0,1757.250631,76.43,5637.221549,99.86,3.95,34.9,9,43.85,0.36,57.46,7,66.74,0,0,61.04,7.45,92.15,55.72,63.7,7.24,91.98,14.06,60.59,33.4,83.9,25.6,92.91,40.1,69.35,4.1,32.27,20.4,64.46,70.33,7.3,80.52
06037209402,3963,Los Angeles,90057,Los Angeles,-118.277221,34.0546619,54.24,91.84,90-95%,CalEnviroScreen 4.0 Top 25%,0.047,50.54,12.23163332,88.99,0.245,69.4,787.94,92.53,89.41,96.28,0,0,1950.475383,78.76,906.5086736,52,8,53.43,6,35.02,0.215,37.88,0,0,0,0,52.46,6.41,76.71,51.7,58.62,6.99,89.8,13.45,57.13,71.4,99.94,58.8,99.84,79.3,99.38,8.4,77.76,35.9,96.77,81.63,8.47,94.14
06037127604,3157,Los Angeles,91406,Los Angeles,-118.479788,34.1993151,54.19,91.78,90-95%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,12.43581973,90.65,0.424,86.26,726.64,83.13,59.17,64.73,0,0,747.9066673,59.38,2276.98245,90.48,4.4,38.8,0,0,0.3,50.14,2,23.88,0,0,54.46,6.65,81.24,77.98,84.25,5.43,62.88,19.65,86.24,33.3,83.8,35.7,97.77,45.2,76.43,7.4,70.9,21.2,67.72,78.56,8.15,91.04
06037296220,4447,Los Angeles,90731,Los Angeles,-118.2837798,33.7410279,54.01,91.68,90-95%,CalEnviroScreen 4.0 Top 25%,0.038,16.78,11.70137136,66.31,0.831,97.01,391.08,42.43,42.73,40.88,0,0,4933.27653,92.36,503.3612808,21.14,16,76.73,18.4,65.71,2.53,94.71,11,86.96,5.2,76.36,58.11,7.09,87.94,103.61,93.62,5.39,61.95,14.57,64.02,29.2,79.27,22.6,89.77,61.5,92.68,5.6,52.52,17.9,53.62,73.38,7.61,84.37
06037238200,5565,Los Angeles,90044,Los Angeles,-118.2979777,33.9634958,53.98,91.63,90-95%,CalEnviroScreen 4.0 Top 25%,0.044,35.16,12.07289573,82.73,0.127,45.08,804.51,93.91,80.37,89.59,0,0,4875.420003,92.25,927.2621771,53.51,9,58.17,26.5,76.36,0.225,39.77,0,0,0.5,22.08,54.11,6.61,80.54,104.81,94.04,8.11,96.91,18.87,83.77,22.8,69.64,NA,NA,33.7,59.66,NA,NA,21.4,68.54,78.76,8.17,91.31
06037199400,4759,Los Angeles,90031,Los Angeles,-118.2093313,34.0896162,53.97,91.6,90-95%,CalEnviroScreen 4.0 Top 25%,0.051,63.61,12.31141865,89.73,0.208,63.52,488.79,59.71,80.07,89.31,0,0,1593.690653,74.52,1511.705885,78.31,28.6,87.98,11,49.83,0.085,11.08,8,72.15,2.15,53.45,61.53,7.51,92.76,51.17,58.16,7.11,90.89,8.37,16.03,42,91.43,28.5,94.94,49.9,81.62,9.7,84.98,20.4,64.46,69.26,7.18,79.26
06037190901,4587,Los Angeles,90038,Los Angeles,-118.3124771,34.0944222,53.85,91.52,90-95%,CalEnviroScreen 4.0 Top 25%,0.049,59.69,12.00979423,78.83,0.788,96.68,787.94,92.53,79.1,88.52,0,0,1444.103332,72.27,2017.056531,87.41,19.25,81.19,9.5,44.83,0.38,59.14,0,0,0,0,60.34,7.37,91.41,45.77,50.07,8.38,97.75,12.22,47.64,36.9,87.17,52.7,99.61,53.3,85.44,4.4,36.44,21.9,70.23,70.47,7.31,80.67
06037190802,2982,Los Angeles,90028,Los Angeles,-118.3299158,34.0943604,53.74,91.48,90-95%,CalEnviroScreen 4.0 Top 25%,0.049,59.69,11.90677464,73.4,0.366,82.46,787.94,92.53,59.57,65.15,0,0,1436.242696,72.12,1142.09996,66.04,21.2,83.07,42,87.1,0.565,73.05,0,0,1.5,42.31,61.65,7.53,92.91,53.48,60.69,4.69,43.55,13.5,57.38,27.6,77.06,20.8,87.62,49.7,81.36,8.7,79.72,31.9,93.07,68.82,7.14,78.59
06037212304,1832,Los Angeles,90005,Los Angeles,-118.2979144,34.0598537,53.66,91.43,90-95%,CalEnviroScreen 4.0 Top 25%,0.047,50.54,12.10099038,84.6,0.656,94.62,787.94,92.53,90.37,96.95,0,0,1811.783386,77.13,1051.655763,61.21,8,53.43,1.05,7.19,0.24,41.07,0,0,1,35.72,55.63,6.79,83.56,43.91,47.45,6.43,82.61,13.25,55.53,36,86.21,32.2,96.62,67.6,96.43,10.2,87.06,27.5,85.96,76.16,7.9,88.24
06037208802,3069,Los Angeles,90057,Los Angeles,-118.2786688,34.0621454,53.56,91.38,90-95%,CalEnviroScreen 4.0 Top 25%,0.048,51.9,12.20870236,88.46,0.26,71.75,787.94,92.53,78.61,88.08,0,0,1849.098653,77.63,766.5039872,41.71,2.25,27.49,3,22.12,0.26,44.73,0,0,0,0,48.96,5.98,67.65,74.85,81.97,7.66,94.92,19.42,85.68,24.4,72.08,30.4,95.82,50.2,82.14,10.1,86.75,29.3,89.38,86.38,8.96,97.49
06037232200,3487,Los Angeles,90037,Los Angeles,-118.2978735,34.0017243,53.55,91.36,90-95%,CalEnviroScreen 4.0 Top 25%,0.045,39.99,11.97864156,77.32,0.094,35.16,787.94,92.53,85.79,93.94,0,0,2960.65328,84.7,1067.871589,62.18,16.75,77.62,0,0,0.03,4.12,0,0,1.25,38.99,48.53,5.93,66.6,91.04,90.02,7.89,96.02,17.25,77.28,38.7,88.98,16.1,79.59,50.5,82.46,9.4,83.63,37.8,97.69,87.12,9.04,97.97
06037128210,5008,Los Angeles,91401,Los Angeles,-118.4443453,34.1835838,53.53,91.35,90-95%,CalEnviroScreen 4.0 Top 25%,0.061,84.58,11.73113429,67.28,0.113,41.18,726.64,83.13,66.25,74.39,0,0,958.2446593,62.98,1257.74796,70.98,37,92.29,4.5,27.76,0.335,54.64,0,0,0,0,52.02,6.35,75.64,63.43,72.87,5.35,61.01,19.24,85.07,38.3,88.57,27,93.95,71.4,97.79,7,67.48,48.7,99.76,81.25,8.43,93.78
06037241300,2480,Los Angeles,90044,Los Angeles,-118.2862377,33.9261331,53.47,91.3,90-95%,CalEnviroScreen 4.0 Top 25%,0.043,29.89,12.09974001,84.42,0.953,97.87,787.94,92.53,84.25,92.87,0,0,8555.999756,96.56,4152.857187,98.95,0,0,0.5,2.72,0,0,0,0,3.3,64.88,53.93,6.59,80.11,88.19,89.07,7.76,95.39,15.93,71.1,41.2,90.76,17.7,82.64,50.3,82.21,2,6.3,33.4,94.92,78.28,8.12,90.7
06037197700,5332,Los Angeles,90012,Los Angeles,-118.2457754,34.0685435,53.44,91.29,90-95%,CalEnviroScreen 4.0 Top 25%,0.049,56.96,12.80327609,92.91,0.462,88.15,787.94,92.53,56.62,60.97,0,0,1854.717346,77.68,2097.011999,88.41,8,53.43,26.25,76.17,1.775,91.81,15,94.56,0.7,24.83,69.19,8.45,98.08,28.64,22.99,6.96,89.4,9.18,22.59,28.7,78.51,27.1,94.03,45,76.11,4.8,41.84,32.9,94.36,60.98,6.33,67.04
06037123010,4027,Los Angeles,91352,Los Angeles,-118.3745717,34.2027436,53.42,91.26,90-95%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,11.5297162,61.52,0.171,56.64,726.64,83.13,84.19,92.78,0,0,1031.859996,64.22,670.9746195,33.79,36.1,91.21,19.75,67.62,3.3,96.64,0,0,2.7,60.11,61.1,7.46,92.25,59.96,68.94,5.42,62.61,12.69,52.01,40.7,90.46,26.5,93.49,59.6,91.46,2.4,9.72,42,99.16,69.02,7.16,78.91
06037127803,4790,Los Angeles,91405,Los Angeles,-118.4530799,34.1975155,53.41,91.25,90-95%,CalEnviroScreen 4.0 Top 25%,0.062,88.7,11.77593619,68.92,0.422,86.2,726.64,83.13,56.66,61.03,0,0,802.5273641,60.49,1237.16521,70.11,36.5,91.68,0,0,0.175,30.17,0,0,0,0,51.34,6.27,73.69,109.67,94.88,6.39,82.04,20.85,89.93,33.3,83.8,26.2,93.33,45,76.11,5,44.35,24.6,79.06,82.14,8.52,94.6
06037228320,3122,Los Angeles,90011,Los Angeles,-118.2636361,34.0078219,53.36,91.21,90-95%,CalEnviroScreen 4.0 Top 25%,0.045,42.56,12.06807983,82.46,0.145,49.97,787.94,92.53,91.5,97.83,0,0,2963.830038,84.72,740.8897098,39.55,1.25,18.98,0,0,0.15,26.67,0,0,4.5,72.39,48.67,5.94,66.91,69.72,78.4,6.57,84.53,22.77,94.9,65.9,99.77,20.3,87.02,62.9,93.61,6,57.25,39,98.25,86.56,8.98,97.64
06037115302,3957,Los Angeles,91324,Los Angeles,-118.5503049,34.2259651,53.32,91.16,90-95%,CalEnviroScreen 4.0 Top 25%,0.064,91.05,12.55151073,91.4,0.076,28.28,726.64,83.13,61.54,67.89,0,0,560.6793365,53.78,1453.312393,77.04,10.5,62.45,1.5,10.64,0.445,65.18,3,33.16,0,0,52.47,6.41,76.73,72.5,80.26,7.13,91.04,19.57,85.97,31.9,82.31,24.4,91.81,50.7,82.73,3.4,22.57,32.6,93.99,80.22,8.32,92.74
06037241110,3356,Los Angeles,90061,Los Angeles,-118.2716976,33.936494,53.31,91.15,90-95%,CalEnviroScreen 4.0 Top 25%,0.043,32.15,12.09491005,84.04,0.131,46.14,787.94,92.53,87.31,94.96,0,0,7591.836832,95.87,679.3806619,34.48,0,0,8,40.76,0,0,7,66.74,3.3,64.88,51.51,6.29,74.21,128.21,97.02,6.03,75.76,21.69,92.88,50.4,96.66,8.4,55.15,56.6,88.73,4.5,37.71,35.2,96.2,81.72,8.48,94.26
06037291300,3037,Los Angeles,90248,Los Angeles,-118.2949002,33.86433,53.29,91.12,90-95%,CalEnviroScreen 4.0 Top 25%,0.041,24.88,12.05569133,81.44,0.613,93.25,806.39,94.19,63.44,70.7,7.95,58.38,15549.22331,99.05,3257.969861,96.95,26.7,87.2,43.4,87.6,1.145,87.05,16,96.26,6.95,81.76,80.9,9.88,99.99,54.47,62.38,6.45,82.91,13.84,59.35,11,45.18,6.8,47.68,16.3,25.25,2,6.3,18.1,54.63,52.01,5.39,53.43
06037294302,4382,Los Angeles,90744,Los Angeles,-118.2782902,33.7848764,53.28,91.11,90-95%,CalEnviroScreen 4.0 Top 25%,0.04,20.85,11.76743391,68.48,0.916,97.66,391.08,42.43,76.12,85.77,0,0,9119.849935,96.92,1759.924727,83.1,1.8,22.88,15.15,59.67,0.745,79.8,10,82.97,0,0,57.62,7.04,87.16,75.21,82.18,4.73,44.77,21.26,91.65,47.3,94.93,18.7,84.71,42,72.09,4.2,33.58,25.1,80.47,73.01,7.57,83.99
